smiles,log_vp(pa),split
FC(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,4.429,train
CCOC(=O)c1ccc(N)cc1,-1.460131347,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,-5.455148947,train
FCOC(F)(F)CF,4.499,train
CC12CCCCC1C(=O)OC2=O,-0.030006655,train
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O,-4.27519818,train
FCCl,5.514081605,train
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],-0.003050752,train
FC(F)OCC(F)(F)C(F)F,4.124,train
OCC(S)CS,1.560373935,train
Nc1ccccc1-c1ccccc1N,-3.445275298,train
CC(C)=CCC[C@@H](C)[C@H]1C=CC(C)=CC1,-0.027,train
O=Cc1cccc([N+](=O)[O-])c1,0.054998562,train
C=CCOCCC,3.908507445,train
CCCCNCCCC,2.53577299,train
O=C(O)CP(=O)(O)O,-4.049029892,train
c1ccc2c(c1)Oc1ccccc1O2,-1.259808793,train
CCCCCCCCCC1CCCCC1,-0.48059818,train
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-1.900132701,train
Clc1ccc2ccccc2c1Cl,-0.52604909,train
CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,-2.699005808,train
CCc1cccs1,3.11695091,train
CC(C)(C)c1ccc(C(C)(C)C)cc1,0.902,train
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C.OCCNCCO,-4.875104695,train
O=C(O)CCCCCC(=O)O,-4.596253455,train
SCCCCCCCS,0.838,train
CCN(N=O)C(=O)N(C)C,1.950970108,train
C=CC(C)Cl,4.309591764,train
Cc1ccc(O)c([N+](=O)[O-])c1,-1.074387617,train
CCCCCCCCCCCCCCCCI,-2.657759465,train
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,-3.74553055,train
Cc1cccc(O)c1,1.19371945,train
COc1c2ccoc2cc2oc(=O)ccc12,-4.000043432,train
CC(C)OCC1CO1,2.921932116,train
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,-4.992900586,train
CC(=O)CCc1ccc(O)cc1,-0.78261492,train
Cc1ccccc1C=O,1.724343477,train
Brc1ccc(Br)s1,0.903046555,train
CCCC(=O)OCC(C)C,2.696,train
CCCCCCCC/C=C\CCCCCCCCCCCCC,-2.32729818,train
Cc1ccc2cccc(C)c2c1,0.049174591,train
NC1=NCC(c2ccccc2)O1,-1.262320838,train
CCOc1ccccc1O,0.425925301,train
O=NN1CCCC1c1cccnc1,-1.166683795,train
CC(=O)C(Cl)Cl,3.555872549,train
CC(C)N(CCO)C(C)C,1.02800182,train
Br[C@@H]1CCCCCC[C@H]1Br,1.042,train
Cc1cc2ccc3cc(C)cc4ccc(c1)c2c34,-5.038780579,train
C1CC1(C(=O)O)C(=O)O,-3.970616222,train
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-3.212346863,train
CN(C)CCCN,3.119411383,train
C1CC[C@H]2CCCC[C@@H]2C1,2.218,train
Nc1ccc2ncccc2c1,-2.662907635,train
Fc1ccccc1I,2.096,train
CC1=C(C=CC(=C1)[N+](=O)[O-])O,-3.316052869,train
CC1(C)C2CCC(CO)C1C2,0.365,train
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,-7.451858821,train
CCC(C)(C)OC,4.000778072,train
C=C=O,5.993389745,train
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,-5.273044704,train
CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,-3.135532351,train
CC(C)COCC(C)O,2.238820239,train
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],-2.397988354,train
NCc1cccc(CN)c1,0.602031037,train
CCCCCCCCCCCCCO,-1.268458648,train
C=CC(=O)OCC,3.675156307,train
C=CC[C@@H](C)CC,3.99140182,train
NC(=O)CCl,0.13773253,train
CNC(=O)Oc1cccc2ccccc12,-3.741576584,train
O=c1[nH]nnc2ccccc12,-4.045479342,train
OCCOc1ccc(N=Nc2ccccc2)cc1,-5.54999818,train
CC(=O)NC(C)(C)C,0.776,train
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,-9.361887095,train
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,4.478473062,train
O=C(O)c1ccccc1Br,-0.957599185,train
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,-5.858071356,train
C=CCC=C,4.996133336,train
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,-5.46859818,train
FC(F)(F)S(F)(F)C(F)(F)F,5.07,train
CCCOC(=O)CCC,2.865071364,train
CCNC1(c2cccs2)CCCCC1=O,5.394408249,train
COc1cc(Cl)c(OC)cc1Cl,-0.232824039,train
N#CC(Cl)(Cl)N(F)F,4.307,train
CCC(CO)(CO)CO,-2.222858354,train
C=C(C)C(=O)OCCN(C)C,1.835295004,train
OC1CCCCC1,2.203590693,train
Cc1ccc2nc(C)ccc2c1,-0.23759818,train
Clc1cc(Cl)c(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,-3.4,train
COc1cc(N)ccc1N,-0.754530764,train
CCCC(C)(COC(N)=O)COC(N)=O,-0.390804856,train
N#CC(Br)(Br)C(N)=O,-0.920880183,train
CCSSCC,2.755744992,train
CC(Cl)Cl,4.447862012,train
CCNc1nc(NC(C)C(C)C)nc(SC)n1,-3.72899818,train
CCOC(=O)CC,3.677042687,train
CC1CCC(C)O1,3.924,train
O=CF,5.585497484,train
CCCCCCCCCCCCCCCCCCCCCCCCC,-4.043838419,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,-5.835940736,train
C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,-5.784024226,train
O=[N+]([O-])c1ccccc1Nc1ccccc1,-2.87509818,train
FC(F)(Cl)C(F)(Cl)Cl,4.653320073,train
CCOC(=O)/C=C/c1ccccc1,0.176,train
CN(C)P(C)N(C)C,3.032,train
O=C(O)Cc1ccccc1,-0.339007909,train
CCC(O)CO,0.863038987,train
COC(=O)CBr,2.908083996,train
CCOP(=S)(OCC)SCC(=O)NC(C)C,-1.886100079,train
CCOCC,4.835682804,train
CP(=O)(F)F,3.681197806,train
CC(C)c1ccc(Br)cc1,1.425925301,train
FC(F)(F)C(F)(F)C(Cl)Cl,4.50510296,train
CC(CCO[N+](=O)[O-])O[N+](=O)[O-],1.585,train
CCCCCC[C@@H](C)O,1.526,train
CC(C)(CO)[N+](=O)[O-],1.079137814,train
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,-5.39798344,train
C=C(C)CC(C)=O,3.303299233,train
O=[N+]([O-])c1cc[n+]([O-])cc1,-1.10131825,train
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,-2.176134691,train
CCCS,4.187985142,train
CCC(CO)(CO)[N+](=O)[O-],-1.938088588,train
BrCC(Br)C1CCC(Br)C(Br)C1,-1.853915396,train
CCN(CC)CCS,2.467,train
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,-5.875104695,train
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,-2.126916668,train
COc1cccc2c1C(=O)c1ccccc1C2=O,-4.434196896,train
ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,-0.204858842,train
N#CCC#N,1.427046567,train
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,-6.228700969,train
C1=COCC1,4.522801194,train
CC1=C(C=CC=C1O)[N+](=O)[O-],-3.384049948,train
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.036052914,train
CC12CCC(CC1)C(C)(C)O2,2.291749908,train
CCCSC,3.83145091,train
S=C(S)NCCNC(=S)S,-3.000101341,train
O=C1c2ccccc2C(=O)c2ccccc21,-4.806501385,train
CCOP(=O)(OCC)OCC,1.599805411,train
CO,4.203151038,train
Clc1cc2oc3ccc(Cl)c(Cl)c3c2cc1Cl,-5.073210123,train
CCOC(F)(F)[C@H](F)Cl,3.889,train
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-5.916063303,train
Cc1ccc(C)s1,2.930206164,train
O=C1OCCO1,0.117096321,train
CSC(C)(C)C,3.816,train
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-1.443740931,train
CCCCCCCCC(C)C,1.893931209,train
O=C(O)c1ccccc1Cl,-1.055573233,train
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-7.598642891,train
Clc1ccccc1CBr,1.088683132,train
NC(=O)C(F)(F)F,2.392067033,train
CCOc1cc(C=O)ccc1O,-2.858480297,train
FCOC(F)(F)C(F)F,4.49780182,train
Cc1cccs1,3.520500977,train
O=Nc1ccc(NO)cc1,-2.725885582,train
OCC(O)C(O)CO,-2.791870905,train
Cc1ccccc1Br,2.170830516,train
CC(C)=CCC(C)Cc1ccc(C)cc1,0.041,train
Cc1cccc(C)c1N,1.230253157,train
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.204076551,train
ClCC(Cl)(Cl)Cl,3.131806339,train
CCCCCCSCCCCCC,0.016,train
CCOC(=O)Cl,3.475129489,train
CC(Br)CCl,3.177973748,train
C1COCCN1,3.083538321,train
C1CC(C1C(=O)O)C(=O)O,-3.642065153,train
Cc1cn[nH]c1,1.067,train
CCNC(=O)CSP(=S)(OC)OC,-2.908962962,train
CN=C(O)/C(=N/OC)c1ccccc1Oc1ccccc1,-4.74479818,train
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,-7.862277707,train
S=C=Nc1cccc2ccccc12,-1.754530764,train
COC(=O)CF,3.614853784,train
Clc1cccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-3.569,train
CC(=O)/C=C/C1C(C)=CCCC1(C)C,0.34395091,train
O=C(O)c1cccnc1,-2.179185442,train
Clc1cc(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1,-2.848,train
CCCCCCCCc1ccccc1,0.179865708,train
C=COCCCC,3.815739332,train
CC[C@@H]1CCC[C@H]1C,3.42590182,train
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,2.672635915,train
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,-3.569753326,train
CC1=NC=CC(=C1)C(=O)O,-3.396855627,train
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-3.318800856,train
OCCCl,2.948825352,train
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,-4.119229839,train
Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,-6.76959451,train
CSc1ccccc1,1.808369181,train
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,-6.295321098,train
OCCOc1ccccc1,-0.010673181,train
CC1CC(C)OCO1,2.813,train
Cc1cccc(C)c1,3.04795673,train
Cc1ccccc1C(C)C,2.304743737,train
CC[C@H](N)CN,2.631,train
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,-1.85389818,train
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,-1.241717665,train
CCCCCCCCn1sc(Cl)c(Cl)c1=O,-3.005872975,train
Nc1ccc2ccc3cccc4ccc1c2c34,-4.670984712,train
CNC(=O)Oc1cc(C)cc(C)c1,-1.318800187,train
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-3.34,train
C=Cc1ccccc1,2.912295033,train
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-8.17612252,train
[N-]=[N+]=NC1CCCCC1,2.519,train
COCC(F)(F)C(F)C(F)(F)F,3.91020182,train
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-6.61983219,train
CC(O)C(=O)O,1.032277623,train
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-4.142710935,train
CCOCCO,2.828421202,train
O=C(CO)CO,0.12583887,train
C=CC/C=C/C,4.36410091,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,-2.795923449,train
C1SCSS1,2.027985292,train
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,-3.46504162,train
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-1.83353055,train
CCCCCCCCN=[N+]=[N-],1.629,train
Cc1ccc(O)c(C(C)(C)C)c1,0.458391763,train
CCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,-2.878593023,train
c1ccc2c(c1)Cc1ccccc1C2,-1.124257492,train
c1ccc2c(c1)cc1c3ccccc3c3cccc4ccc2c1c43,-8.159101351,train
N#CC(C#N)=Cc1ccccc1Cl,-2.363670591,train
Cc1cccc2cc[nH]c12,-0.094787383,train
O=CC=Cc1ccccc1,0.589941212,train
CCSC(=O)N(CC(C)C)CC(C)C,1.553670175,train
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,-8.513376859,train
C=C(C)C(=O)OCC(C)C,2.684801875,train
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-1.69019909,train
Br[C@@H]1CCCC[C@H]1Br,1.494,train
CCCCCCCCCCCCCCCl,-1.014183127,train
C=C(C)C(=O)OCCCC,2.456144329,train
Clc1cccc(Cl)c1NC1=NCCN1,-2.603263088,train
Cc1cccc2ccc3cccc(C)c3c12,-1.91,train
CN(C)CCOCCN(C)C,1.998796903,train
CC/C=C\CCCC,3.366,train
O=c1cc(CO)occ1O,-3.368599663,train
C[SiH](C)O[SiH](C)C,4.273,train
C(=C\c1ccccc1)\c1ccccc1,-0.024,train
Cc1ccc(C)c(N)c1,1.277243737,train
CCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,-7.10943614,train
CCCCOCCOCCOC(C)=O,0.726970804,train
Cc1ccc(S)cc1,1.987853376,train
c1ccc(-c2ccccc2)cc1.c1ccc(Oc2ccccc2)cc1,1.027985292,train
CCC(C)OC(=O)N1CCCCC1CCO,-1.296073955,train
Oc1ccccc1-c1ccccc1,-0.632779613,train
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,-5.030006655,train
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-2.889,train
Oc1ccc(Cl)c(O)c1,-0.795923449,train
CC(C)CC(=O)CC(C)C,2.363077082,train
CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,-4.036255604,train
CS(C)(=O)=O,2.836702534,train
Clc1cc2c(cc1Cl)Oc1ccccc1O2,-3.409240008,train
CCCCCCCCCF,2.406,train
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-2.055871515,train
CC(CCl)OC(C)CCl,1.921061717,train
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,-1.53,train
O=C(O)COc1ccc(Cl)cc1CO,-4.050988521,train
Brc1c(Br)c(Br)c(Oc2ccccc2)c(Br)c1Br,-4.302,train
Brc1cc(Br)cc(Br)c1,0.00800091,train
CCCCOC(=O)c1ccccc1,0.261173107,train
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,-4.421786355,train
CC#CCC,4.497002218,train
CO[SiH](OC)OC,4.01285091,train
CC(=O)OCCC(C)C,2.843903836,train
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,-4.759969298,train
CCCCCCCCCCCCCCCCCCO,-3.47104501,train
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,-0.428666291,train
Nc1ccc(F)cc1,2.124895305,train
Brc1ccc(Oc2ccccc2Br)c(Br)c1,-2.659,train
CCCCCCC(C)C,2.920318908,train
CCCCC=O,3.571409781,train
Oc1cccc(I)c1,-0.085523983,train
CCCCCCCCCCCCCCCCCCCCCC(=O)OC,-4.405580671,train
CC(C)OC(=O)c1cc(-c2nn(C)c(C(F)(F)F)c2Br)c(F)cc1Cl,-5.025691731,train
Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1,-3.721,train
FC(F)(F)COCC(F)(F)F,4.317997961,train
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,-8.331036651,train
C=CC(=O)OCCOC(=O)C=C,0.956547583,train
C=C[C@](C)(O)CCC=C(C)C,1.326,train
CCCCCCCCCCCCCCCCCCCCCCCCCCCC,-6.612994297,train
COC(=O)CCCCC(=O)OC,0.807616125,train
CCOC(=O)C(Cl)C(C)=O,1.467317986,train
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-7.395097752,train
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-6.39799081,train
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,-8.524877428,train
CCc1ccccc1[N+](=O)[O-],0.912,train
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,-7.795923449,train
CC[C@@H](C)CC(C)(C)CC,2.746,train
CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,-3.276,train
CCCc1ccc(C)cc1,2.16706327,train
O=[N+]([O-])OC1CCCCC1O[N+](=O)[O-],0.7435,train
CC(C)(C)SP(C(F)(F)F)C(F)(F)F,2.954,train
O=C(O)c1ccc(O)cc1O,-3.5528854,train
O=Cc1ccccn1,1.873083332,train
CN(C)C(N)=O,1.768347981,train
Cn1cccc1,3.45574189,train
CCOC(C)OCC,3.565803531,train
Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,-2.759,train
C=O,5.395852987,train
C[C@H]1CC[C@H](C)C1,3.934,train
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.517169848,train
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,-4.14259818,train
Oc1ccc(Cl)cc1,1.062147694,train
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-8.281247728,train
NNc1ccc([N+](=O)[O-])cc1,-0.899213559,train
CCCCCCCCCCCCCCCCN(C)C,-1.986,train
CCCCC(CC)COC(C)=O,1.493074987,train
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,-7.203006837,train
CC/C=C\CC1C(=O)CCC1CC(=O)OC,-0.909,train
O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,-4.273044704,train
O=[N+]([O-])c1cc(Cl)ccc1O,0.015874902,train
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.132780248,train
CC(=O)Nc1ccccc1C,-1.612653605,train
Cc1ccc(N)cc1N,-1.644669909,train
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,-2.39,train
Cc1cc(O)c([N+](=O)[O-])cc1Cl,-0.944176922,train
Nc1cccc2c(N)cccc12,-2.408237075,train
CCOC(=O)N1C(=O)c2ccccc2C1=O,-5.574074699,train
Cn1c(N)nc2ncc(-c3ccccc3)cc21,-5.918696124,train
CCCCO,3.006632115,train
O=NN1CCC(Br)C(Br)C1,-1.461804931,train
C=C(C)C,5.485185054,train
Oc1cccnc1,1.865257994,train
FC(F)(Br)C(F)(Cl)Br,3.9,train
C=CC(=O)OCCO,0.841736636,train
CCCCCCCCSCCCCCCCC,-1.524,train
CC(C)(C)CCC(C)(C)C,3.067853824,train
CCOP(C)(=O)O,0.124895305,train
OC[C@H]1COCO1,1.524,train
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-1.396538199,train
CC(C)c1ccccc1-c1ccccc1,-1.17612252,train
CC(C)c1cccc2ccccc12,-0.09259818,train
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-2.633,train
CC(C)(C)C1CCC(O)CC1,0.497597901,train
CCC(=O)CC(C)CC,2.12489574,train
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-2.338816625,train
CCCCCCCCC(C)=O,1.555280445,train
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-5.875104695,train
CCCCCCCCCCCCCCCC1CCCCC1,-4.336063388,train
O=C(O)Cc1c[nH]c2ccccc12,-3.154118951,train
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,-1.167534519,train
O=[N+]([O-])OCCCCCCCCCCO[N+](=O)[O-],-2.0,train
CCC=O,4.609336517,train
COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,-1.114,train
CCOC(=O)CC(=O)C(F)(F)F,2.903046555,train
CCSC(=O)Cl,4.170218284,train
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,-7.690557943,train
COc1cccc(N)c1,0.898511988,train
CCN(CC)C(=O)N(CC)N=O,0.903046555,train
Clc1cc(Cl)c(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-3.272,train
CC(C)COC(=O)C(C)C,2.757542056,train
Br.C[N+]1([O-])C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-9.713736693,train
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,-3.167534519,train
CCNC(=S)NCC,1.505106547,train
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,-4.83371201,train
C=C(C)C1CC=C(C)CC1,2.378437571,train
CSc1ccc(Cl)cc1,1.16628799,train
CCCCCCCCCCCC(=O)NCCO,-5.875104695,train
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-5.974807517,train
C1=CCC=CC1,3.948500877,train
C=CC(=O)Cl,4.141928644,train
CCN=C=S,3.182531614,train
Cc1ccc(C(C)c2ccc(C)cc2)cc1,-0.864,train
CC(=O)Nc1ccc(N)cc1,-2.747999897,train
CC(=O)OCc1ccccc1,1.613130337,train
O=C=Nc1ccc(Cl)c(Cl)c1,1.027985292,train
F[C@H](Cl)C(F)(F)F,5.616,train
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,-2.834502355,train
O=C1Nc2ccccc2C1=O,-2.829781716,train
CN(C)[N+](=O)[O-],1.681799813,train
CC[C@@H](Cl)CCl,3.346,train
Cc1ccsc1,3.472077258,train
CCc1cccc(CC)c1CC,1.256,train
CC(C)(C)O,3.735870312,train
O=C1CCC(=O)N1Br,2.689167304,train
N[C@@H](CCC(=O)O)C(=O)O,-5.64469818,train
C[Si](C)(C)O[Si](C)(C)C,3.749958888,train
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,-3.000043432,train
C=Cc1ccccc1C=C,1.938876381,train
CC(O)C(C)O,1.472212222,train
Fc1ccccc1F,3.777919015,train
c1ccc2c(c1)CCc1ccccc1-2,-1.161149844,train
COC(=O)c1cccc(C(=O)OC)c1,0.108521592,train
O=NN1CCCC1,0.945798733,train
Cc1cnc2ccccc2c1,0.103988206,train
CN(C=O)c1ccccc1,0.425925301,train
C#CC#C,5.244985528,train
Nc1ccccc1-c1ccccc1,-1.801386345,train
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-3.535,train
CCOC(=O)OCC,3.164234985,train
SCCCCS,1.982,train
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-4.29,train
O=C(O)CC(=O)O,-1.135013762,train
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-4.693,train
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0.855,train
N#CCCC#N,0.044849443,train
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0.124895305,train
ClCc1ccccc1,2.20200239,train
F/C(=C/Cl)C(F)(F)F,5.169,train
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-9.263974918,train
COc1ccc(C(=O)O)cc1OC,-1.483733884,train
COc1ccc(CCN)cc1OC,-0.458464188,train
CNC(=O)Oc1cccc(C)c1,-2.875104695,train
Nc1cccc2cccc(N)c12,-2.408237075,train
Nc1ccc(Cl)c(N)c1,-0.561237475,train
CCCCCCCCCCCCCCCCCCCl,-2.642603382,train
CC(C)COC(=O)CC(C)C,2.390057474,train
CCCCC(CC)CCl,2.20410182,train
CC(O)Cc1ccccc1,0.124895305,train
CC1(C)O[C@]2(C)CC[C@H]1CC2,1.956,train
CC(C)c1cccc(C(C)C)c1[N+](=O)[O-],0.096,train
c1ccc(CNc2ncnc3nc[nH]c23)cc1,-8.622251664,train
C#CCN(C)[C@@H](C)Cc1ccccc1,0.398,train
Nc1ccc(/N=N/c2ccccc2)cc1,-3.72899818,train
CCCCCC[Si](Cl)(Cl)Cl,2.221805318,train
C/C=C\CC,4.82,train
CCOP(=O)(N=C1SCS1)OCC,-3.06552938,train
Brc1ccc(-c2ccccc2)cc1,-0.50399818,train
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,-9.95859818,train
C=C(C)C(=O)OCC1CO1,2.322176297,train
CNC=O,1.535716647,train
CC1CCC(C)C1C,3.630045283,train
CN(C)c1ccc([N+](=O)[O-])cc1,-3.091907092,train
CCCOC(C)(C)CC(C)(C)C,2.342,train
O=Cc1cccc(Oc2ccccc2)c1,-1.660260847,train
c1ccc2[nH]c(-c3cscn3)nc2c1,-6.273029196,train
CCCCCCCCCC(CCCCCCCC)N(C(CCCCCCCC)CCCCCCCCC)C(CCCCCCCC)CCCCCCCCC,-4.443740931,train
O=c1[nH]c2ccccc2[nH]c1=O,-5.176134691,train
CCCCC(CCC)COC(=O)c1ccccc1C(=O)OCCC(CC)CC,-3.030006655,train
O=C(OCc1ccccc1)c1ccccc1,-1.522152883,train
CN(C)c1ccccc1,2.012256302,train
O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-5.532682014,train
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-8.701908303,train
Cc1cc(C)c2ccccc2c1,0.276192137,train
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,1.079137814,train
CC(C)OS(C)(=O)=O,1.761383201,train
CCCC[C@H](O)CC,1.996,train
c1ccc2c(c1)CCCC2,1.588015092,train
FC1(F)[S@OH22](F)(F)(F)(F)C(F)(F)[S@OH1]1(F)(F)(F)F,4.186,train
Cc1ccc(C(C)C)c(O)c1,-0.180305348,train
CC(=O)OCC[C@H](C)CCC=C(C)C,0.602,train
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-4.070284016,train
CCO[P@@](=S)(CC)Sc1ccccc1,-1.344,train
Clc1cc(Cl)cc(-c2ccccc2)c1,-0.9,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-5.642108585,train
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C=C[C@H](C4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,-1.79589818,train
CC(Cl)c1ccccc1,1.93780182,train
CCS(=O)(=O)c1nc2ccccn2c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,-1.809667067,train
CCCC(C)C(=O)OCC,2.613,train
CC(=O)OC(C)C,3.884115744,train
